date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:36	91964/91964	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2008:47:22%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-5853.css?ver=1725380612)
17:35:44	59784/59784	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2008:36:37%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg8.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg8.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-5853.css?ver=1725380612)
17:35:45	88268/88268	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2004:47:23%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg7.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg7.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-5853.css?ver=1725380612)
17:35:47	70508/70508	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2009:06:06%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg9.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg9.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-5853.css?ver=1725380612)
17:36:10	145032/145032	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Nov%202022%2007:37:10%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/11/home15-shape6.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/11/home15-shape6.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-6851.css?ver=1725378985)
17:36:14	154818/154818	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Dec%202022%2004:49:55%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-funfact.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-funfact.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7201.css?ver=1725378355)
17:36:51	257284/257284	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Dec%202022%2009:15:35%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-service.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-service.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7201.css?ver=1725378355)
17:37:13	920828/920828	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2008:11:54%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home14-bg2.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-5853.css?ver=1725380612)
17:37:15	434559/434559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2007:43:53%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-testi.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-testi.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7201.css?ver=1725378355)
17:37:15	179471/179471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2003:56:04%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-cta.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/12/home16-bg-cta.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7201.css?ver=1725378355)
17:37:20	46828/46828	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202023%2006:53:07%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-shape2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-shape2.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7553.css?ver=1725381371)
17:37:26	71285/71285	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2007:08:29%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-bg-service.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-bg-service.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7553.css?ver=1725381371)
17:37:27	72376/72376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jan%202023%2007:29:49%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-img-contact.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-img-contact.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7553.css?ver=1725381371)
17:37:27	715178/715178	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2010:42:58%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/11/home15-image3.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2022/11/home15-image3.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-6851.css?ver=1725378985)
17:37:27	55085/55085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jan%202023%2009:23:53%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-bg-footer.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/01/home17-bg-footer.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-7887.css?ver=1725381329)
17:37:28	79711/79711	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Feb%202023%2006:47:51%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home18-bg2.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home18-bg2.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-8282.css?ver=1725381382)
17:37:30	9826/9826	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2007:49:38%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home18-bgtesti.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home18-bgtesti.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-8282.css?ver=1725381382)
17:37:30	17556/17556	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2008:49:50%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home18-bg-footer.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home18-bg-footer.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-8644.css?ver=1725381382)
17:37:31	262/262	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2007:59:00%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home19-line.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home19-line.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-8857.css?ver=1725382011)
17:37:32	30271/30271	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2007:00:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home19-bg-cta.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home19-bg-cta.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-8857.css?ver=1725382011)
17:37:33	13425/13425	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2007:23:19%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home19-bg-footer.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/02/home19-bg-footer.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9282.css?ver=1725382012)
17:37:33	9912/9912	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:51%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg3-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg3-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:33	87978/87978	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:43%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/image1-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/image1-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:34	6778/6778	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:53%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg2-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg2-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:34	1775/1775	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:55%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg5-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg5-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:35	3994/3994	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:56%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg4-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg4-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:35	4457/4457	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:58%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg6-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg6-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:35	4054/4054	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:26:59%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg7-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg7-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:36	32242/32242	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Sep%202023%2010:27:04%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg8-home4.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg8-home4.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:36	4878/4878	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:27:12%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg9-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg9-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:36	3595/3595	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Sep%202023%2010:27:13%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg10-home4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg10-home4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9684.css?ver=1725379463)
17:37:37	7417/7417	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:08%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-2.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:38	11890/11890	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:12%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-3.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-3.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:38	16112/16112	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:14%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-2.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:39	7658/7658	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:21%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-3.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-3.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:39	2792/2792	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:23%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-piece-2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-piece-2.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:40	2410/2410	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:24%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-piece-1.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-piece-1.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:40	6306/6306	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:25%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:40	6625/6625	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-5.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-5.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:42	5967/5967	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-7.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-7.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:44	10373/10373	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2010:34:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-2.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10167.css?ver=1725382248)
17:37:44	8804/8804	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2010:34:37%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-3.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-3.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10167.css?ver=1725382248)
17:37:45	10246/10246	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2010:34:38%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-4.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10167.css?ver=1725382248)
17:37:45	8417/8417	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2010:34:40%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-5.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-5.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10167.css?ver=1725382248)
17:37:45	7931/7931	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2010:34:41%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-6.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home9-bg-6.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10167.css?ver=1725382248)
17:37:46	81285/81285	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2007:52:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-6.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/home5-bg-overlay-6.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-9893.css?ver=1725382235)
17:37:46	1418/1418	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2008:43:55%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg-iconbox-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg-iconbox-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:47	12170/12170	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:03:40%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg1-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg1-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:48	25655/25655	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:03:50%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg2-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg2-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:48	13428/13428	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:03:52%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg3-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg3-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:48	9847/9847	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:03:54%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg5-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg5-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:49	6636/6636	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:03:55%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg4-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg4-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:50	13136/13136	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:03:59%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg6-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg6-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:50	148647/148647	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Sep%202023%2010:03:57%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/image4-home8.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/image4-home8.jpg	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:51	11016/11016	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:04:01%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg7-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg7-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:51	8439/8439	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:04:04%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg8-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg8-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:52	4258/4258	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:04:05%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg9-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg9-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
17:37:52	4390/4390	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2010:04:06%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg10-home8.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2023/09/bg10-home8.png	(from https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-10316.css?ver=1725382357)
